鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
烏日區,臺中市烏日區三榮三路５號七樓之２,12880000,2025Q4,臺中市
東區,臺中市東區復興路五段１３７號四樓之１,5550000,2025Q4,臺中市
南區,臺中市南區工學二街１１７號６樓之２,9520000,2025Q4,臺中市
西區,臺中市西區臺灣大道二段２８５號二十六樓之２,16500000,2025Q4,臺中市
北區,臺中市北區梅川東路三段６２巷１３號,14200000,2025Q4,臺中市
西屯區,臺中市西屯區華夏巷西五弄２０號,12150000,2025Q4,臺中市
豐原區,臺中市豐原區南陽路１２３巷５９弄４５號,16200000,2025Q4,臺中市
大甲區,臺中市大甲區新美街３７號,3950000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區明秀二街１１８巷３０號,27980000,2025Q4,臺中市
大雅區,臺中市大雅區昌平路四段２８２北三巷２８號,10080000,2025Q4,臺中市
龍井區,臺中市龍井區龍港路３４９巷５８弄４８號,12060000,2025Q4,臺中市
西區,臺中市西區五權八街１４５號７樓之５,3700000,2025Q4,臺中市
南區,臺中市南區有恆街８巷５號,8520000,2025Q4,臺中市
北區,臺中市北區育樂街６２號七樓之３,14580000,2025Q4,臺中市
北區,臺中市北區雙十路二段１００巷８弄９號,19500000,2025Q4,臺中市
北屯區,臺中市北屯區崇德路二段１６８號十三樓之１０,8350000,2025Q4,臺中市
西屯區,臺中市西屯區逢甲路１９巷１０號四樓之２,2000000,2025Q4,臺中市
西屯區,臺中市西屯區中清西二街９２巷１６弄１３號,16000000,2025Q4,臺中市
西屯區,臺中市西屯區東興路三段３１５號十一樓之７,16500000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區平等十一街５５巷９號,21980000,2025Q4,臺中市
梧棲區,臺中市梧棲區臨港路四段５８８號四樓之２,12300000,2025Q4,臺中市
潭子區,臺中市潭子區潭興路二段２１８號,22500000,2025Q4,臺中市
大雅區,臺中市大雅區神林南路１７３巷１弄２８號五樓,2930000,2025Q4,臺中市
太平區,臺中市太平區廣三街１８號,13450000,2025Q4,臺中市
太平區,臺中市太平區永平路二段４７６巷１４０號,32600000,2025Q4,臺中市
西區,臺中市西區五權西四街２７號２樓之２,26770000,2025Q4,臺中市
南區,臺中市南區建國南路一段２４５號十樓之３,10500000,2025Q4,臺中市
北屯區,臺中市北屯區南興北二路８號六樓之２,24000000,2025Q4,臺中市
北區,臺中市北區進化北路２５９號三樓之９,15150000,2025Q4,臺中市
北區,臺中市北區德化街１１５號,8600000,2025Q4,臺中市
西屯區,臺中市西屯區大容東街８８號十二樓之６,16800000,2025Q4,臺中市
西屯區,臺中市西屯區市政北二路２８２號二十一樓之１１,41650000,2025Q4,臺中市
西屯區,臺中市西屯區漢翔路２２５號八樓之３,24580000,2025Q4,臺中市
潭子區,臺中市潭子區中山路二段５６號十樓之２,14080000,2025Q4,臺中市
龍井區,臺中市龍井區三港路水裡港巷４１弄７號,5800000,2025Q4,臺中市
北區,臺中市北區興進路９７號,34779990,2025Q4,臺中市
北區,臺中市北區梅亭街５號９樓之７,5150000,2025Q4,臺中市
北屯區,臺中市北屯區豐樂路１８之２５號,42380000,2025Q4,臺中市
北區,臺中市北區大德街４９號二樓之７,24200000,2025Q4,臺中市
西屯區,臺中市西屯區長安路二段１１８之５號,6000000,2025Q4,臺中市
太平區,臺中市太平區華安街１３６巷３號,12810000,2025Q4,臺中市
北區,臺中市北區華富街７５號３樓之６,7000000,2025Q4,臺中市
西屯區,臺中市西屯區文心路三段１２９巷８號五樓之８,6200000,2025Q4,臺中市
南屯區,臺中市南屯區文心南路２２７號十一樓之１１,12000000,2025Q4,臺中市
神岡區,臺中市神岡區昌平路五段１０９巷６３弄２３號,6000000,2025Q4,臺中市
大里區,臺中市大里區西村路１５巷７號,3650000,2025Q4,臺中市
南區,臺中市南區美村南路５１巷１８號,14250000,2025Q4,臺中市
北屯區,臺中市北屯區文昌二街１５０號,47500000,2025Q4,臺中市
北屯區,臺中市北屯區天津路四段２１１號,10650000,2025Q4,臺中市
北屯區,臺中市北屯區南興路９２５號七樓之５,14910000,2025Q4,臺中市
北屯區,臺中市北屯區北平路四段１５７號十九樓之５,31430000,2025Q4,臺中市
北屯區,臺中市北屯區崇德六路一段３１巷７號,15720000,2025Q4,臺中市
西屯區,臺中市西屯區寧夏東三街１７之１號六樓之７,11500000,2025Q4,臺中市
清水區,臺中市清水區三美路１１９之１號,9100000,2025Q4,臺中市
大里區,臺中市大里區塗城路７１３巷１５之６號,5580000,2025Q4,臺中市
西區,臺中市西區三民路一段５８－３號十一樓－１,2880000,2025Q4,臺中市
西區,臺中市西區三民路一段５８－３號十一樓－２,800000,2025Q4,臺中市
北屯區,臺中市北屯區后庄一街１３２號８樓,12060000,2025Q4,臺中市
烏日區,臺中市烏日區環河路五段１１６號二十二樓之１,37500000,2025Q4,臺中市
大里區,臺中市大里區塗城路７１３巷３號,5450000,2025Q4,臺中市
大里區,臺中市大里區立仁路２１５號,10000000,2025Q4,臺中市
太平區,臺中市太平區長億九街１１３號,36360000,2025Q4,臺中市
太平區,臺中市太平區祥順路一段３８６巷１８號,29380000,2025Q4,臺中市
大肚區,臺中市大肚區營埔一街１０１號,6980000,2025Q4,臺中市
北區,臺中市北區美德街２５７號,17000000,2025Q4,臺中市
北屯區,臺中市北屯區軍福九路１６０號十一樓之２,16000000,2025Q4,臺中市
北屯區,臺中市北屯區昌平路二段５０之６巷２１號七樓之７,14150000,2025Q4,臺中市
南屯區,臺中市南屯區向上南路一段１６３號四樓之１５,2550000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區光華路３９１巷５５號六樓之２,13680000,2025Q4,臺中市
太平區,臺中市太平區環中東路三段３８７號,11850000,2025Q4,臺中市
西區,臺中市西區向上南路１段１１６號４樓之１,17260000,2025Q4,臺中市
西區,臺中市西區福人街１２１巷３８號,16500000,2025Q4,臺中市
北屯區,臺中市北屯區崇德路二段１８號１０樓,14600000,2025Q4,臺中市
北區,臺中市北區育樂街９０號六樓之７,14090000,2025Q4,臺中市
北區,臺中市北區武漢街１００號２樓之３,7150000,2025Q4,臺中市
豐原區,臺中市豐原區豐南街５１巷１７號,15000000,2025Q4,臺中市
潭子區,臺中市潭子區僑興一街２１８號十二樓之２,15380000,2025Q4,臺中市
大肚區,臺中市大肚區文昌路三段１巷７５弄１４號,11000000,2025Q4,臺中市
龍井區,臺中市龍井區龍新路２１６巷８２號八樓之５,10980000,2025Q4,臺中市
西區,臺中市西區三民路一段５０巷８號１２樓之４２,2100000,2025Q4,臺中市
北屯區,臺中市北屯區北平路四段１８９之３號,5600000,2025Q4,臺中市
神岡區,臺中市神岡區社口街６０巷１２號,9000000,2025Q4,臺中市
潭子區,臺中市潭子區弘智街５１號二樓之６,11180000,2025Q4,臺中市
烏日區,臺中市烏日區三榮三路７號十二樓之１,19500000,2025Q4,臺中市
北屯區,臺中市北屯區太順一街５９號九樓之２,16200000,2025Q4,臺中市
南屯區,臺中市南屯區益文一街１３１號,56800000,2025Q4,臺中市
南屯區,臺中市南屯區南屯路二段８６０巷２８弄１２之２號,5230000,2025Q4,臺中市
大里區,臺中市大里區中興路一段３５６號,15800000,2025Q4,臺中市
大里區,臺中市大里區新仁路一段２１７巷３０號五樓,7500000,2025Q4,臺中市
西區,臺中市西區自治街５７號,15200000,2025Q4,臺中市
西區,臺中市西區美村路一段２７２號１０樓之１,13280000,2025Q4,臺中市
北屯區,臺中市北屯區瀋陽路一段６５號二樓之５,19225000,2025Q4,臺中市
潭子區,臺中市潭子區圓通南路９３巷２７號,13880000,2025Q4,臺中市
南屯區,臺中市南屯區益昌六街８號三樓之３,27100000,2025Q4,臺中市
太平區,臺中市太平區振福路６１０號,11000000,2025Q4,臺中市
太平區,臺中市太平區永安街３７號二樓,6500000,2025Q4,臺中市
豐原區,臺中市豐原區仁洲街３２號三樓之３,13580000,2025Q4,臺中市
南區,臺中市南區工學路１５５巷６號九樓之三,17160000,2025Q4,臺中市
南區,臺中市南區五權南一路５５號八樓之六,16050000,2025Q4,臺中市
北區,臺中市北區中清路一段５３號十三樓之６,5800000,2025Q4,臺中市
北屯區,臺中市北屯區北屯路４０９之１２號十樓,22000000,2025Q4,臺中市
潭子區,臺中市潭子區潭富路一段１４４巷３５號,72000000,2025Q4,臺中市
龍井區,臺中市龍井區遊園南路１４３巷９號,12350000,2025Q4,臺中市
東區,臺中市東區東光園路１００巷６弄１９５號４樓之３,5300000,2025Q4,臺中市
東區,臺中市東區公園東路６７號八樓之３,13030000,2025Q4,臺中市
東區,臺中市東區公園東路６７號十四樓之５,12610000,2025Q4,臺中市
南區,臺中市南區興大路４６號９樓之３,8000000,2025Q4,臺中市
北屯區,臺中市北屯區軍福十六路２９９號十三樓之２,15500000,2025Q4,臺中市
南屯區,臺中市南屯區大墩三街６５號,70000000,2025Q4,臺中市
南屯區,臺中市南屯區寶山五街１１７之２７號,12000000,2025Q4,臺中市
潭子區,臺中市潭子區豐栗路９１巷５號,6500000,2025Q4,臺中市
西區,臺中市西區大全街１２０號,15680000,2025Q4,臺中市
北屯區,臺中市北屯區北屯路４３９號,37550000,2025Q4,臺中市
北屯區,臺中市北屯區崇德二路一段１４８號十一樓之１,21580000,2025Q4,臺中市
北屯區,臺中市北屯區松和街１９５號３樓之１,8800000,2025Q4,臺中市
潭子區,臺中市潭子區榮興街８３巷２９號四樓,9300000,2025Q4,臺中市
烏日區,臺中市烏日區三榮二路２９號三樓之６,14300000,2025Q4,臺中市
西區,臺中市西區華美街１３１號６樓之３,14080000,2025Q4,臺中市
東區,臺中市東區公園東路５７號十五樓之８,17360000,2025Q4,臺中市
中區,臺中市中區成功路３５９－２號七樓之１１,1020000,2025Q4,臺中市
南區,臺中市南區學府路１３５巷５號２１樓之７,9600000,2025Q4,臺中市
中區,臺中市中區光復路１５１號十樓之二,4980000,2025Q4,臺中市
北屯區,臺中市北屯區遼陽一街３５號３樓,10000000,2025Q4,臺中市
北屯區,臺中市北屯區瀋陽北路１３巷６５號５樓,13280000,2025Q4,臺中市
北區,臺中市北區進化路５１３號十樓之３,13000000,2025Q4,臺中市
北屯區,臺中市北屯區興安路二段４６１巷５８弄１１號３樓,12200000,2025Q4,臺中市
西屯區,臺中市西屯區弘孝路２５７號二樓之２,8670000,2025Q4,臺中市
西屯區,臺中市西屯區西安街１３１號八樓之３,8100000,2025Q4,臺中市
西屯區,臺中市西屯區工業區一路６８號十樓之１,23880000,2025Q4,臺中市
西屯區,臺中市西屯區文華路７０號十二樓之１,15380000,2025Q4,臺中市
南屯區,臺中市南屯區惠文路３６１號十樓之１,55700000,2025Q4,臺中市
南屯區,臺中市南屯區惠文路３６１號十樓之２,39300000,2025Q4,臺中市
神岡區,臺中市神岡區大漢街５２號十二樓,7280000,2025Q4,臺中市
豐原區,臺中市豐原區保康路５０號五樓之５,14200000,2025Q4,臺中市
清水區,臺中市清水區港都路７號十樓之１,15860000,2025Q4,臺中市
清水區,臺中市清水區港新五路２１５號三樓之５,10680000,2025Q4,臺中市
烏日區,臺中市烏日區公園路７３６巷５６弄３號,7380000,2025Q4,臺中市
烏日區,臺中市烏日區中華路３７６巷２０號八樓之２,16800000,2025Q4,臺中市
太平區,臺中市太平區東平路４３０號六樓之１０,6250000,2025Q4,臺中市
太平區,臺中市太平區中山路一段３２２巷１１７弄２之３號,15400000,2025Q4,臺中市
龍井區,臺中市龍井區新仁路２２巷１８號四樓之５,17000000,2025Q4,臺中市
南區,臺中市南區忠明南路１２４０巷５號四樓,3240000,2025Q4,臺中市
南區,臺中市南區高工路２７６號１１樓,9400000,2025Q4,臺中市
北屯區,臺中市北屯區文心路四段６７２號１３樓之１０,3000000,2025Q4,臺中市
北區,臺中市北區文昌東一街２８號５樓,7430000,2025Q4,臺中市
北屯區,臺中市北屯區崇德五路４８巷８號,13500000,2025Q4,臺中市
北屯區,臺中市北屯區山西路三段４２９號十樓之５,21000000,2025Q4,臺中市
北屯區,臺中市北屯區三光一街１６０號七樓之２,15580000,2025Q4,臺中市
北屯區,臺中市北屯區敦富路８８６號五樓之３,13100000,2025Q4,臺中市
北屯區,臺中市北屯區安順東四街２號１３樓,11600000,2025Q4,臺中市
北區,臺中市北區民權路４１５號３樓之１,8200000,2025Q4,臺中市
北區,臺中市北區雙十路二段１巷３之４號,4200000,2025Q4,臺中市
豐原區,臺中市豐原區南陽路綠山巷７弄５１之１號,18880000,2025Q4,臺中市
大甲區,臺中市大甲區幼獅路７６號,558868750,2025Q4,臺中市
梧棲區,臺中市梧棲區臨港路四段５９０號十八樓之７,10330000,2025Q4,臺中市
梧棲區,臺中市梧棲區博愛路６０號二樓之２,9800000,2025Q4,臺中市
梧棲區,臺中市梧棲區臨港路四段５９２號三樓之２,13180000,2025Q4,臺中市
梧棲區,臺中市梧棲區港新一路６５號十五樓之５,8400000,2025Q4,臺中市
潭子區,臺中市潭子區民族路三段１２３巷１之２３號,38800000,2025Q4,臺中市
大里區,臺中市大里區工業路宏巨２巷６弄４７號,10500000,2025Q4,臺中市
太平區,臺中市太平區旱溪東路二段１１２號六樓,11500000,2025Q4,臺中市
太平區,臺中市太平區坪林路４２巷１１號,18580000,2025Q4,臺中市
西區,臺中市西區精誠路１２６號４樓之４,3000000,2025Q4,臺中市
南屯區,臺中市南屯區大英街３５號六樓,8300000,2025Q4,臺中市
北屯區,臺中市北屯區梅川東路四段１０５號７樓之１８,3200000,2025Q4,臺中市
北區,臺中市北區崇德路一段１３３巷２１之１號,7500000,2025Q4,臺中市
北屯區,臺中市北屯區北屯路４３９之１７巷２弄３號１０樓之１,7100000,2025Q4,臺中市
北區,臺中市北區陝西東五街４７巷１２之２號,5460000,2025Q4,臺中市
北區,臺中市北區錦華街３０號,9600000,2025Q4,臺中市
南屯區,臺中市南屯區大墩六街３０７號,29500000,2025Q4,臺中市
西屯區,臺中市西屯區文心路三段６號十九樓之２,12200000,2025Q4,臺中市
西屯區,臺中市西屯區寶慶街５０巷６號六樓之１,16800000,2025Q4,臺中市
南屯區,臺中市南屯區文山路４８號七樓,8370000,2025Q4,臺中市
西屯區,臺中市西屯區上安路８４巷５號十二樓之２,8400000,2025Q4,臺中市
神岡區,臺中市神岡區神洲路７８９巷３１號,4100000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區福幼街２之３號三樓,9800000,2025Q4,臺中市
清水區,臺中市清水區港都路７號八樓之７,7900000,2025Q4,臺中市
大雅區,臺中市大雅區雅潭路四段６６１巷７號八樓之２,19200000,2025Q4,臺中市
大雅區,臺中市大雅區雅環路二段２６巷３９號九樓之１,15260000,2025Q4,臺中市
大里區,臺中市大里區六桂路２５巷１８號,8500000,2025Q4,臺中市
太平區,臺中市太平區環中東路四段９１號十三樓之２,14200000,2025Q4,臺中市
南區,臺中市南區文心南路７６１號８樓,11100000,2025Q4,臺中市
南區,臺中市南區仁和路２７７號,15670000,2025Q4,臺中市
南區,臺中市南區東興路一段１６號八樓之二,7050000,2025Q4,臺中市
南區,臺中市南區工學二街１２５號６樓之１,10580000,2025Q4,臺中市
北區,臺中市北區華中街１１號,12740000,2025Q4,臺中市
北區,臺中市北區民權路４６６巷５號９樓之８,16880000,2025Q4,臺中市
北屯區,臺中市北屯區松竹路二段３６２之６號１６樓之１,8300000,2025Q4,臺中市
北屯區,臺中市北屯區崇德十六路１８０號十樓之１,22800000,2025Q4,臺中市
北屯區,臺中市北屯區瀋陽路三段１６號三樓之１,11780000,2025Q4,臺中市
南屯區,臺中市南屯區大墩一街２３５號六樓之８,2320000,2025Q4,臺中市
西屯區,臺中市西屯區市政北六路２６號十一樓之１,63600000,2025Q4,臺中市
西屯區,臺中市西屯區寧夏東六街４９號三樓之３,9500000,2025Q4,臺中市
大雅區,臺中市大雅區田心一街２３巷１９號,17580000,2025Q4,臺中市
大雅區,臺中市大雅區學府路７６巷５７號二樓之１,1800000,2025Q4,臺中市
大肚區,臺中市大肚區大德五街１６號,17800000,2025Q4,臺中市
潭子區,臺中市潭子區中山路一段７巷４７號,9000000,2025Q4,臺中市
太平區,臺中市太平區永義二街４１號,47000000,2025Q4,臺中市
東區,臺中市東區大智路４３６號七樓之６,12800000,2025Q4,臺中市
南區,臺中市南區文林街４之１號,5400000,2025Q4,臺中市
西區,臺中市西區華美街３２巷８號２樓之１,11680000,2025Q4,臺中市
北屯區,臺中市北屯區軍福十六路２７５號八樓之６,16500000,2025Q4,臺中市
北屯區,臺中市北屯區旅順路一段１３８號７樓之１３,11800000,2025Q4,臺中市
北屯區,臺中市北屯區文昌東三街８５號６樓,7000000,2025Q4,臺中市
北區,臺中市北區山西路一段７７號７樓之２　,7880000,2025Q4,臺中市
北區,臺中市北區進化路３３２號３樓１號,3650000,2025Q4,臺中市
北區,臺中市北區進化路５２５號十九樓之５,13550000,2025Q4,臺中市
北區,臺中市北區國強街５６號５樓,5280000,2025Q4,臺中市
西屯區,臺中市西屯區長安路二段１２２巷１０號六樓之２,9200000,2025Q4,臺中市
西屯區,臺中市西屯區福科路９６１巷１號,7500000,2025Q4,臺中市
南屯區,臺中市南屯區文心南一路９５號,41000000,2025Q4,臺中市
南屯區,臺中市南屯區文心南一路９５號二樓,20000000,2025Q4,臺中市
南屯區,臺中市南屯區文心南一路９５號三樓,20000000,2025Q4,臺中市
西屯區,臺中市西屯區四川一街４３號,12500000,2025Q4,臺中市
南屯區,臺中市南屯區忠勇路５２之２７５巷１９號,18000000,2025Q4,臺中市
神岡區,臺中市神岡區大豐北街３號,15000000,2025Q4,臺中市
清水區,臺中市清水區港新五路２１３號四樓之５,9350000,2025Q4,臺中市
清水區,臺中市清水區港埠路三段２１３號五樓之１,8600000,2025Q4,臺中市
大雅區,臺中市大雅區鳳鳴路７之５４號,12050000,2025Q4,臺中市
大里區,臺中市大里區好來七街２５之４號,7850000,2025Q4,臺中市
大里區,臺中市大里區爽文路１０８２號十二樓之２,18600000,2025Q4,臺中市
大里區,臺中市大里區塗城路５５５號,5950000,2025Q4,臺中市
太平區,臺中市太平區光興路４３８巷５７號,5800000,2025Q4,臺中市
龍井區,臺中市龍井區新庄街二段３６巷２７號六樓之１０,14000000,2025Q4,臺中市
大里區,臺中市大里區健康二街１０號七樓,3320000,2025Q4,臺中市
西區,臺中市西區大隆路２０號四樓之六,16910000,2025Q4,臺中市
東區,臺中市東區富榮街２２號２樓,11200000,2025Q4,臺中市
西區,臺中市西區自由路１段１３０號,24200000,2025Q4,臺中市
東區,臺中市東區東南街５９之３號,3520000,2025Q4,臺中市
北屯區,臺中市北屯區文心路四段８１２之２號,8200000,2025Q4,臺中市
北屯區,臺中市北屯區大連路一段３３９號２樓之３,5100000,2025Q4,臺中市
北屯區,臺中市北屯區敦富一街２６７號十二樓之１,19000000,2025Q4,臺中市
北區,臺中市北區中清路一段６３６號九樓之９,13500000,2025Q4,臺中市
北屯區,臺中市北屯區山西路三段１９２號四樓之１１,21800000,2025Q4,臺中市
北屯區,臺中市北屯區環太東路５１９號六樓之１３,9500000,2025Q4,臺中市
西屯區,臺中市西屯區逢甲路３０１巷２２弄３０號五樓,9000000,2025Q4,臺中市
西屯區,臺中市西屯區成都路２２３之１號,11000000,2025Q4,臺中市
南屯區,臺中市南屯區文心路一段３３２號八樓之２,32880000,2025Q4,臺中市
西屯區,臺中市西屯區青海南街３３號八樓之１７,12650000,2025Q4,臺中市
豐原區,臺中市豐原區中山路６１２號七樓,12300000,2025Q4,臺中市
豐原區,臺中市豐原區豐勢路一段３３９號七樓之２,8000000,2025Q4,臺中市
豐原區,臺中市豐原區永康路２５９號,5200000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區永寧路一段７６號十三樓之３,12000000,2025Q4,臺中市
霧峰區,臺中市霧峰區吉峰東路５２８巷３１號,21180000,2025Q4,臺中市
太平區,臺中市太平區立行街３５巷７號,28500000,2025Q4,臺中市
大甲區,臺中市大甲區如意路５３號,6600000,2025Q4,臺中市
南區,臺中市南區仁義街７２之８號五樓之１,12980000,2025Q4,臺中市
西區,臺中市西區臺灣大道二段２６０號十四樓,31600000,2025Q4,臺中市
北屯區,臺中市北屯區敦富六街２１號十一樓之５,18000000,2025Q4,臺中市
北屯區,臺中市北屯區敦富東街５８９號三樓之７,16500000,2025Q4,臺中市
北屯區,臺中市北屯區崇德八路一段１７５號七樓之５,25000000,2025Q4,臺中市
北屯區,臺中市北屯區文心路四段９５５號１２樓之１,8827400,2025Q4,臺中市
南屯區,臺中市南屯區楓和路６７２號四樓,5400000,2025Q4,臺中市
西屯區,臺中市西屯區文心路三段６號二十五樓之７,11400000,2025Q4,臺中市
南屯區,臺中市南屯區文心路一段３７８號七樓之１,8880000,2025Q4,臺中市
神岡區,臺中市神岡區八德路４９３號,24000000,2025Q4,臺中市
豐原區,臺中市豐原區興安街５號,28000000,2025Q4,臺中市
神岡區,臺中市神岡區五權路８８巷７弄６號,17800000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區保安路３３號五樓之１,14200000,2025Q4,臺中市
大里區,臺中市大里區中興路二段７７０號十樓之５,5700000,2025Q4,臺中市
太平區,臺中市太平區環中東路三段３７９號四樓之２,13700000,2025Q4,臺中市
龍井區,臺中市龍井區龍新路１５３巷３２弄４８號,12590000,2025Q4,臺中市
西屯區,臺中市西屯區黎明路三段３８９號十一樓之１,31500000,2025Q4,臺中市
西區,臺中市西區大業路２３號７樓之７,6000000,2025Q4,臺中市
西區,臺中市西區民生路１０９號９樓之１,15500000,2025Q4,臺中市
西區,臺中市西區臺灣大道二段５３６號十一樓,1735621,2025Q4,臺中市
北屯區,臺中市北屯區梅川東路四段１０５號１０樓之６,3650000,2025Q4,臺中市
北區,臺中市北區進化北路３６７號６樓之５,2650000,2025Q4,臺中市
北屯區,臺中市北屯區環太東路５０６號六樓之２,14060000,2025Q4,臺中市
北區,臺中市北區東光路３９８之８號６樓,8750000,2025Q4,臺中市
北屯區,臺中市北屯區昌平東五路４５８巷１０號,28000000,2025Q4,臺中市
北區,臺中市北區三民路三段３２７號五樓之６,12980000,2025Q4,臺中市
西屯區,臺中市西屯區青海路二段４１０號十四樓之１,21250000,2025Q4,臺中市
西屯區,臺中市西屯區長安路二段７１巷６２弄２８號,55200000,2025Q4,臺中市
西屯區,臺中市西屯區上墩路１３０號,65200000,2025Q4,臺中市
大甲區,臺中市大甲區中山路一段９９９之９號,4400000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區中山路７６巷１０號七樓之２,13000000,2025Q4,臺中市
潭子區,臺中市潭子區僑興路１０９號十四樓之７,15580000,2025Q4,臺中市
大里區,臺中市大里區大智路５６５巷１４之６號,6480000,2025Q4,臺中市
太平區,臺中市太平區環中東路三段７７０號十三樓之２,15200000,2025Q4,臺中市
西區,臺中市西區向上北路２０２－２號,5700000,2025Q4,臺中市
北屯區,臺中市北屯區旅順路二段４４６號４樓,8470000,2025Q4,臺中市
北屯區,臺中市北屯區東山路一段４３巷２１弄１６號,14800000,2025Q4,臺中市
北區,臺中市北區德化街１８１之４號,5200000,2025Q4,臺中市
北屯區,臺中市北屯區中清路二段１１６６巷５５號十樓之３,14580000,2025Q4,臺中市
西屯區,臺中市西屯區中清路二段１２５０巷４３號,9300000,2025Q4,臺中市
外埔區,臺中市外埔區甲東路１０３號,6600000,2025Q4,臺中市
清水區,臺中市清水區港新五路２３９號六樓之５,5380000,2025Q4,臺中市
梧棲區,臺中市梧棲區建國北街３１５巷７弄７號二樓,6600000,2025Q4,臺中市
潭子區,臺中市潭子區弘智一街１６８號三樓之１,11950000,2025Q4,臺中市
潭子區,臺中市潭子區中山路二段３６號五樓之７,7800000,2025Q4,臺中市
烏日區,臺中市烏日區三榮路一段３９１號四樓之１,12700000,2025Q4,臺中市
龍井區,臺中市龍井區遊園北路５４９巷１弄６號,12500000,2025Q4,臺中市
東區,臺中市東區力行路２００巷１０號,10940000,2025Q4,臺中市
南區,臺中市南區福田一街１４３號,50000000,2025Q4,臺中市
東區,臺中市東區樂業南路３７號八樓之五,18500000,2025Q4,臺中市
西區,臺中市西區福人街６６號六樓之１,14000000,2025Q4,臺中市
北區,臺中市北區進化北路３１７號１１樓之１３,10000000,2025Q4,臺中市
西屯區,臺中市西屯區西屯路二段２４９之９巷１弄１０號六樓之２,6580000,2025Q4,臺中市
西屯區,臺中市西屯區永福路６０號十二樓之１７,11200000,2025Q4,臺中市
南屯區,臺中市南屯區忠勇路５２之２１３號十樓,11480000,2025Q4,臺中市
南屯區,臺中市南屯區大墩七街５２６號六樓之５,12700000,2025Q4,臺中市
南屯區,臺中市南屯區忠勇路５２之１８２號五樓之１,19280000,2025Q4,臺中市
西屯區,臺中市西屯區福安路５５巷３號七樓之１,20000000,2025Q4,臺中市
西屯區,臺中市西屯區西屯路三段宏福五巷４弄８號,25000000,2025Q4,臺中市
豐原區,臺中市豐原區豐東路７巷２弄９號,8090000,2025Q4,臺中市
后里區,臺中市后里區舊社路４之５號,21500000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區南斗路１５０巷８號,13700000,2025Q4,臺中市
大雅區,臺中市大雅區雅潭路四段６６１巷３２號四樓之１,12600000,2025Q4,臺中市
潭子區,臺中市潭子區大新路６０巷９號,11280000,2025Q4,臺中市
潭子區,臺中市潭子區弘智一街１６６號四樓之７,11880000,2025Q4,臺中市
大里區,臺中市大里區成功路３８巷２３號,11800000,2025Q4,臺中市
太平區,臺中市太平區立文街１５７號十一樓之２,17800000,2025Q4,臺中市
西區,臺中市西區東興路三段２９號９樓之２,13550000,2025Q4,臺中市
西區,臺中市西區向上路一段２９巷５３號,29700000,2025Q4,臺中市
北屯區,臺中市北屯區天津路四段６９巷２號,21780000,2025Q4,臺中市
北屯區,臺中市北屯區軍和街１５號四樓,11600000,2025Q4,臺中市
北屯區,臺中市北屯區敦富路７１１號二十二樓之６,14380000,2025Q4,臺中市
北屯區,臺中市北屯區遼寧路一段８之１號１樓,7800000,2025Q4,臺中市
北屯區,臺中市北屯區南興路７０１號七樓之３,24200000,2025Q4,臺中市
北區,臺中市北區進化路５１５號五樓之１,13020000,2025Q4,臺中市
北區,臺中市北區健行路６之２５號,2350000,2025Q4,臺中市
北區,臺中市北區太平路６２號７樓之１,4150000,2025Q4,臺中市
南屯區,臺中市南屯區黎明路二段７１巷３２弄２１號七樓,3260000,2025Q4,臺中市
南屯區,臺中市南屯區河南路四段５２２號九樓之１３,10800000,2025Q4,臺中市
西屯區,臺中市西屯區市政南一路１００號五樓之１０,13060000,2025Q4,臺中市
南屯區,臺中市南屯區河南路四段５２２號九樓之１２,15700000,2025Q4,臺中市
南屯區,臺中市南屯區黎明路一段１１００巷２９號,13720000,2025Q4,臺中市
南屯區,臺中市南屯區永春東路２２２號十五樓之３,38300000,2025Q4,臺中市
西屯區,臺中市西屯區四川路８７巷８２號四樓之８,3250000,2025Q4,臺中市
豐原區,臺中市豐原區合作街１３２巷３９號六樓之２,5500000,2025Q4,臺中市
豐原區,臺中市豐原區水源路９巷１５１之１０號,19000000,2025Q4,臺中市
豐原區,臺中市豐原區成功路３６號,13500000,2025Q4,臺中市
沙鹿區,臺中市沙鹿區平等路１５２巷２０８號,16600000,2025Q4,臺中市
大里區,臺中市大里區現岱路１５８巷５６弄２０號,14500000,2025Q4,臺中市
烏日區,臺中市烏日區新興路３５０巷８號六樓之２,14100000,2025Q4,臺中市
龍井區,臺中市龍井區中山中路二段１５８號,17950000,2025Q4,臺中市
南區,臺中市南區興大路３５巷５號等公共設施,35000000,2025Q4,臺中市
南區,臺中市南區東興路一段２０號十九樓之三,11700000,2025Q4,臺中市
東區,臺中市東區十甲路４２２號三樓之５．６,5580000,2025Q4,臺中市
北區,臺中市北區忠明路３９４號１２樓之１,15680000,2025Q4,臺中市
北屯區,臺中市北屯區太原路三段１３９３號七樓之２,17000000,2025Q4,臺中市
