鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
中壢區,房地(土地+建物)+車位,桃園市中壢區榮和六街１０８號二樓,22.2,住,,,1141208,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051109,127.1,2,2,1,有,有,10450000,82219,坡道平面,36.04,0,,RPQNMLPKJHLGFBH08DA,54.48,0.0,7.16,有,0892
中壢區,土地,復興段1046-9地號,15.37,住,,,1141227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1485760,96666,,0.0,0,,RPTNMLPKJHLGFBH38DA,0.0,0.0,0.0,無,
中壢區,土地,中寮段818-2地號,26.31,住,,,1141216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5381711,204550,,0.0,0,,RPXOMLPKJHLGFBH88DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區中光路８號,72.0,住,,,1141210,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0690623,189.44,3,4,4,有,無,9000000,47508,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUNMLQKJHLGFBH58DA,189.44,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區延平路４２５號,132.0,商,,,1141202,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0590402,302.6,2,2,1,有,無,39800000,131527,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLQKJHLGFBH18DA,302.6,0.0,0.0,無,
龍潭區,土地,奉慈段43地號,78.98,,一般農業區,甲種建築用地,1141227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,41783,,0.0,0,,RPTNMLTLKIKGFCH09DA,0.0,0.0,0.0,無,0893
大溪區,土地,瑞興段325地號,174.01,,鄉村區,乙種建築用地,1141229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4525596,26008,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPOOMLSJJHLGFCH28DA,0.0,0.0,0.0,無,0894
大溪區,土地,瑞興段325地號,172.27,,鄉村區,乙種建築用地,1141223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4474146,25972,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,SPOOMLSJJHLGFCH38DA,0.0,0.0,0.0,無,0894
龍潭區,土地,福源段241地號,2686.65,,山坡地保育區,林業用地,1141216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12190000,4537,,0.0,0,,RPOOMLTJJHLGFCH38DA,0.0,0.0,0.0,無,
大溪區,房地(土地+建物),桃園市大溪區齋明街５８巷１８號,70.01,,一般農業區,甲種建築用地,1141206,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1140305,203.02,4,2,3,有,有,22700000,111812,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLTKJHLGFCH68DA,184.7,0.0,17.42,無,
