鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
北投區,土地,新洲美段56地號,409.9,住,,,1131119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,208939357,509733,,0.0,0,,RPQNMLRKLHKGFEA97DA,0.0,0.0,0.0,無,1765
北投區,土地,新洲美段56地號,409.9,住,,,1131119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,208939357,509733,,0.0,0,,RPRNMLRKLHKGFEA08DA,0.0,0.0,0.0,無,1765
大安區,房地(土地+建物)+車位,臺北市大安區麗水街９巷８號,27.26,住,,,1131124,土地2建物2車位2,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960301,230.20999999999998,2,1,2,有,有,59000000,256288,塔式車位,0.0,4000000,陽台外推；其他增建；,RPSNMLLMKIJGFFA77DA,57.92,6.64,8.74,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區貴陽街二段５３號十八樓之１,8.04,商,,,1131129,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1061127,121.22,2,2,1,有,有,29500000,278522,坡道平面,27.87,3500000,,RPTNMLNJLHKGFBA47DA,57.24,3.21,6.42,有,1767
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１０７號地下一層,163.51,工,,,1131122,土地1建物1車位5,地下一層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1131115,825.66,0,0,0,無,有,132000000,172337,坡道平面,129.35,12000000,預售屋、或土地及建物分件登記案件；,RPQNMLLKJHKGFCA96DA,397.53,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１０５號地下一層,132.14,工,,,1131122,土地1建物1車位4,地下一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1131115,668.05,0,0,0,無,有,106900000,172344,坡道平面,103.48,9600000,預售屋、或土地及建物分件登記案件；,SPQNMLLKJHKGFCA07DA,321.15,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１０３號地下一層,126.59,工,,,1131122,土地1建物1車位4,地下一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1131115,644.81,0,0,0,無,有,102900000,172353,坡道平面,103.48,9600000,預售屋、或土地及建物分件登記案件；,TPQNMLLKJHKGFCA17DA,307.67,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１０１號地下一層,106.82,工,,,1131122,土地1建物1車位4,地下一層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1131115,558.26,0,0,0,無,有,88000000,172391,坡道平面,103.48,9600000,預售屋、或土地及建物分件登記案件；,UPQNMLLKJHKGFCA27DA,259.55,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１０９號,123.91,工,,,1131122,土地1建物1車位5,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1131115,663.0999999999999,0,0,0,無,有,175000000,305386,坡道平面,129.35,12000000,預售屋、或土地及建物分件登記案件；,VPQNMLLKJHKGFCA37DA,301.2,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１１１號,124.97,工,,,1131122,土地1建物1車位5,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1131115,667.5,0,0,0,無,有,176400000,305491,坡道平面,129.35,12000000,預售屋、或土地及建物分件登記案件；,WPQNMLLKJHKGFCA47DA,303.75,0.0,0.0,有,
